,user,location,created_at,text,favorite_count,id_str,truncated,is_quote_status,retweet_count,entities,favorited,retweeted,date,time,time_bins,tags_in_text,hashtags_in_text
1889,hswfuk,"London, England",2021-01-08 15:29:25,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347566084942082048,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,8,15,13-18,@MaryButlerTD,
1890,linsnayeloui,MMMH,2021-01-08 14:35:28,"RT @superm: A Day with WHO, Let’s Look After our Mental Health with SuperM!

#SuperM #WHO @WHO
#WorldMentalHealthDay
#MoveForMentalHealth
#…",0,1347552507476668416,False,False,16572,"{'hashtags': [{'text': 'SuperM', 'indices': [77, 84]}, {'text': 'WHO', 'indices': [85, 89]}, {'text': 'WorldMentalHealthDay', 'indices': [95, 116]}, {'text': 'MoveForMentalHealth', 'indices': [117, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [3, 10]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [90, 94]}], 'urls': []}",False,False,8,14,13-18,"@superm, @WHO"," #SuperM ,  #WHO ,  #WorldMentalHealthDay ,  #MoveForMentalHealth ,  #… "
1891,KaranSi52946934,Unknown,2021-01-08 13:20:10,"RT @KhushnumaKashm1: An act of kindness is the best we can contribute towards #Humanity

#IndianArmy commemorates #WorldMentalHealthDay by…",0,1347533555044290560,False,False,888,"{'hashtags': [{'text': 'Humanity', 'indices': [78, 87]}, {'text': 'IndianArmy', 'indices': [89, 100]}, {'text': 'WorldMentalHealthDay', 'indices': [114, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KhushnumaKashm1', 'name': 'Khushnuma Kashmir', 'id': 1278740960919207937, 'id_str': '1278740960919207937', 'indices': [3, 19]}], 'urls': []}",False,False,8,13,13-18,@KhushnumaKashm1," #Humanity ,  #IndianArmy ,  #WorldMentalHealthDay "
1892,jjingutokki,"샤이니월드
",2021-01-08 12:03:34,"RT @wordsbySHINee: ""Physical scars and psychological scars are different.

I hope everyone can think for a second that scars exist even if…",1,1347514280661291008,False,False,391,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wordsbySHINee', 'name': 'words by SHINee💙', 'id': 1051356550625943552, 'id_str': '1051356550625943552', 'indices': [3, 17]}], 'urls': []}",False,False,8,12,7-12,@wordsbySHINee,
1893,mindspacemayo,"Market Sq, Castlebar, Co Mayo ",2021-01-08 12:02:38,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,1,1347514043867738112,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,8,12,7-12,@MaryButlerTD,
1894,MaryButlerTD,"Waterford, Ireland",2021-01-08 12:01:21,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347513721837518848,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,8,12,7-12,@MaryButlerTD,
1895,chaalya217,"Jambi, Indonesia",2021-01-08 08:37:25,"RT @SMTOWNGLOBAL: #SuperM, the only K-pop act to participate in @WHO's Big Event for Mental Health, performs consoling stage for #WorldMent…",0,1347462400669175808,False,False,10347,"{'hashtags': [{'text': 'SuperM', 'indices': [18, 25]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SMTOWNGLOBAL', 'name': 'SMTOWN', 'id': 884378714, 'id_str': '884378714', 'indices': [3, 16]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [64, 68]}], 'urls': []}",False,False,8,8,7-12,"@SMTOWNGLOBAL, ""@WHOs"""," #SuperM, ,  #WorldMent… "
1896,AlixKidd_,Unknown,2021-01-08 08:19:43,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347457945420886016,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,8,8,7-12,@danidonovan, #ADHD 
1897,wemestation,nu'est^atz^weme,2021-01-08 08:02:02,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347453494651924480,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,8,8,7-12,@danidonovan, #ADHD 
1898,DH_Training,"England, United Kingdom",2021-01-08 07:50:02,"#FlashbackFriday to #WorldMentalHealthDay - Raising mental health awareness is all year round, not just for 1 day.… https://t.co/PYOF4Ewv2v",0,1347450477382811648,True,False,0,"{'hashtags': [{'text': 'FlashbackFriday', 'indices': [0, 16]}, {'text': 'WorldMentalHealthDay', 'indices': [20, 41]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PYOF4Ewv2v', 'expanded_url': 'https://twitter.com/i/web/status/1347450477382811650', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",False,False,8,7,7-12,," #FlashbackFriday ,  #WorldMentalHealthDay "
1899,JoliChose,Unknown,2021-01-08 07:48:17,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347450036574105600,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,8,7,7-12,@danidonovan, #ADHD 
1900,GreatXemnas, Illusiopolis,2021-01-08 07:46:04,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347449479167954944,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,8,7,7-12,@danidonovan, #ADHD 
1901,KrishnaMai4,Unknown,2021-01-08 04:06:17,"RT @its_Nancy_: True way of Worship given by Supreme Saint Rampal Ji Maharaj Ji gives a devotee the Shelter of the Supreme God Kabir, who n…",0,1347394167480094720,False,False,7,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'its_Nancy_', 'name': 'Nancy', 'id': 1251689453698998274, 'id_str': '1251689453698998274', 'indices': [3, 14]}], 'urls': []}",False,False,8,4,0-6,@its_Nancy_,
1902,RtK0ol,Hyderabad,2021-01-08 03:14:02,"In honor of World Mental Health Day, remember to take time for yourself and recognize the importance of mental well… https://t.co/eGSTyWspwr",0,1347381017007382528,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eGSTyWspwr', 'expanded_url': 'https://twitter.com/i/web/status/1347381017007382528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,8,3,0-6,,
1903,AmandaDMacInt,Charlottetown,2021-01-08 02:49:52,RT @KattieCalleja: ⁦@AmandaDMacInt⁩ ⁦@amandamac1581⁩ ⁦@MullenTanya⁩ ⁦@LindyMcquillan⁩ this is JFC’s main twitter picture....this opportunit…,0,1347374937598787584,False,False,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KattieCalleja', 'name': 'kattie', 'id': 1265926825, 'id_str': '1265926825', 'indices': [3, 17]}, {'screen_name': 'AmandaDMacInt', 'name': 'amacintyre1581', 'id': 1141143650879115265, 'id_str': '1141143650879115265', 'indices': [20, 34]}, {'screen_name': 'amandamac1581', 'name': 'Amanda MacIntyre', 'id': 2877422710, 'id_str': '2877422710', 'indices': [37, 51]}, {'screen_name': 'MullenTanya', 'name': 'Tanya Mullen', 'id': 1441157492, 'id_str': '1441157492', 'indices': [54, 66]}, {'screen_name': 'LindyMcquillan', 'name': 'Lindy McQuillan', 'id': 164890058, 'id_str': '164890058', 'indices': [69, 84]}], 'urls': []}",False,False,8,2,0-6,"@KattieCalleja, @AmandaDMacInt\u2069, @amandamac1581\u2069, @MullenTanya\u2069, @LindyMcquillan\u2069",
1904,taeyoraaa,tyong's heart💖,2021-01-08 02:49:26,"RT @WHO: TAEYONG said #BetterDaysForAll.

Yesss!!!
We agree wholeheartedly, @SuperM ❤️

#SuperMxWHO #SuperM
#WorldMentalHealthDay
#MoveForM…",0,1347374826927767552,False,False,10153,"{'hashtags': [{'text': 'BetterDaysForAll', 'indices': [22, 39]}, {'text': 'SuperMxWHO', 'indices': [88, 99]}, {'text': 'SuperM', 'indices': [100, 107]}, {'text': 'WorldMentalHealthDay', 'indices': [108, 129]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [3, 7]}, {'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [76, 83]}], 'urls': []}",False,False,8,2,0-6,"@WHO, @SuperM"," #BetterDaysForAll. ,  #SuperMxWHO ,  #SuperM ,  #WorldMentalHealthDay ,  #MoveForM… "
1905,taeyoraaa,tyong's heart💖,2021-01-08 02:49:22,"RT @WHO: 🎶 It feels like the world is falling down and you can’t make it through. 
There’s gonna be BETTER DAYS 🎶
-@SuperM 

Let’s be kind…",0,1347374812079931392,False,False,13632,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [3, 7]}, {'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [115, 122]}], 'urls': []}",False,False,8,2,0-6,"@WHO, @SuperM",
1906,taeyoraaa,tyong's heart💖,2021-01-08 02:49:17,"RT @WHO: There is gonna be BETTER DAYS for you. 

For you and me.
For all of us.
BETTER DAYS.

🌎🌍🌏

What a healing performance, @SuperM!

L…",0,1347374789061533696,False,False,14924,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [3, 7]}, {'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [128, 135]}], 'urls': []}",False,False,8,2,0-6,"@WHO, @SuperM!",
1907,taeyoraaa,tyong's heart💖,2021-01-08 02:49:09,"RT @SMTOWNGLOBAL: #SuperM, the only K-pop act to participate in @WHO's Big Event for Mental Health, performs consoling stage for #WorldMent…",0,1347374757113565184,False,False,10347,"{'hashtags': [{'text': 'SuperM', 'indices': [18, 25]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SMTOWNGLOBAL', 'name': 'SMTOWN', 'id': 884378714, 'id_str': '884378714', 'indices': [3, 16]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [64, 68]}], 'urls': []}",False,False,8,2,0-6,"@SMTOWNGLOBAL, ""@WHOs"""," #SuperM, ,  #WorldMent… "
1908,kjxy__,Unknown,2021-01-08 01:14:26,"RT @superm: A Day with WHO, Let’s Look After our Mental Health with SuperM!

#SuperM #WHO @WHO
#WorldMentalHealthDay
#MoveForMentalHealth
#…",0,1347350921492090880,False,False,16572,"{'hashtags': [{'text': 'SuperM', 'indices': [77, 84]}, {'text': 'WHO', 'indices': [85, 89]}, {'text': 'WorldMentalHealthDay', 'indices': [95, 116]}, {'text': 'MoveForMentalHealth', 'indices': [117, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [3, 10]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [90, 94]}], 'urls': []}",False,False,8,1,0-6,"@superm, @WHO"," #SuperM ,  #WHO ,  #WorldMentalHealthDay ,  #MoveForMentalHealth ,  #… "
1909,5sosdelena,she/her,2021-01-08 01:10:49,"RT @5sosdelena: this is what i look at everyday right when i first open instagram, it really does help me and i love all the people who mak…",0,1347350007867957248,False,False,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '5sosdelena', 'name': 'serena', 'id': 986472614221709312, 'id_str': '986472614221709312', 'indices': [3, 14]}], 'urls': []}",False,False,8,1,0-6,@5sosdelena,
1910,KattieCalleja,"Halifax, Nova Scotia",2021-01-08 00:48:19,⁦@AmandaDMacInt⁩ ⁦@amandamac1581⁩ ⁦@MullenTanya⁩ ⁦@LindyMcquillan⁩ this is JFC’s main twitter picture....this oppor… https://t.co/kPy6lrB4V7,0,1347344348548096000,True,False,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmandaDMacInt', 'name': 'amacintyre1581', 'id': 1141143650879115265, 'id_str': '1141143650879115265', 'indices': [1, 15]}, {'screen_name': 'amandamac1581', 'name': 'Amanda MacIntyre', 'id': 2877422710, 'id_str': '2877422710', 'indices': [18, 32]}, {'screen_name': 'MullenTanya', 'name': 'Tanya Mullen', 'id': 1441157492, 'id_str': '1441157492', 'indices': [35, 47]}, {'screen_name': 'LindyMcquillan', 'name': 'Lindy McQuillan', 'id': 164890058, 'id_str': '164890058', 'indices': [50, 65]}], 'urls': [{'url': 'https://t.co/kPy6lrB4V7', 'expanded_url': 'https://twitter.com/i/web/status/1347344348548096002', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,8,0,0-6,"@AmandaDMacInt\u2069, @amandamac1581\u2069, @MullenTanya\u2069, @LindyMcquillan\u2069",
1911,EllaWil74889409,Unknown,2021-01-07 23:27:29,"RT @MentalHealthAm: Today is #WorldMentalHealthDay! 🌎💚

While 1 in 5 people will experience a mental illness during their lifetime, everyon…",0,1347324005649428480,False,False,199,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [29, 50]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MentalHealthAm', 'name': 'Mental Health America', 'id': 40894553, 'id_str': '40894553', 'indices': [3, 18]}], 'urls': []}",False,False,7,23,19-23,@MentalHealthAm, #WorldMentalHealthDay! 
1912,Guszamii1,Unknown,2021-01-07 23:25:51,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347323595039535104,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,7,23,19-23,@danidonovan, #ADHD 
1913,1969Human,Bathgate Scotland,2021-01-07 22:05:15,RT @alzscot: Saturday is #WorldMentalHealthDay and during these challenging times it's more important then ever to be kind to yourself. 💜…,0,1347303309443551232,False,False,21,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [25, 46]}], 'symbols': [], 'user_mentions': [{'screen_name': 'alzscot', 'name': 'Alzheimer Scotland', 'id': 47915904, 'id_str': '47915904', 'indices': [3, 11]}], 'urls': []}",False,False,7,22,19-23,@alzscot, #WorldMentalHealthDay 
1914,lotuslixie,minor || neurodivergent,2021-01-07 21:35:51,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347295913044283392,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,7,21,19-23,@danidonovan, #ADHD 
1915,CatherineODono7,"Adamstown, Wexford",2021-01-07 21:12:22,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347290001411891200,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,7,21,19-23,@MaryButlerTD,
1916,cllrmsheehan,"New Ross, Co. Wexford",2021-01-07 21:05:32,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347288282061795328,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,7,21,19-23,@MaryButlerTD,
1917,sakurazimaima01,鹿児島県 鹿児島市,2021-01-07 20:39:57,RT @BirminghamCats: In honour of #WorldMentalHealthDay we celebrate the many benefits of sharing our lives with cats. Not only can they hel…,0,1347281842483785728,False,False,18,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [33, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BirminghamCats', 'name': 'Cats Of Birmingham 🐈🇬🇧', 'id': 1052935049866354690, 'id_str': '1052935049866354690', 'indices': [3, 18]}], 'urls': []}",False,False,7,20,19-23,@BirminghamCats, #WorldMentalHealthDay 
1918,SMMOBRIEN,Unknown,2021-01-07 19:00:57,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347256927819071488,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,7,19,19-23,@MaryButlerTD,
1919,Quahmeil2,Unknown,2021-01-07 18:55:01,RT @GraceVanderWaal: it's #worldmentalhealthday and just think it's a good reminder that no matter what someone's life looks like from the…,0,1347255437725413376,False,False,339,"{'hashtags': [{'text': 'worldmentalhealthday', 'indices': [26, 47]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GraceVanderWaal', 'name': 'Grace VanderWaal', 'id': 706933895502163968, 'id_str': '706933895502163968', 'indices': [3, 19]}], 'urls': []}",False,False,7,18,13-18,@GraceVanderWaal, #worldmentalhealthday 
1920,carmelpower9,Unknown,2021-01-07 18:51:41,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347254597451194368,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,7,18,13-18,@MaryButlerTD,
